session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag
SES_SNA_ELI_00005,athlete_0001,8,vertical_jump,167.55,166.48,164.92,164.24,14.52,14.41,166.7,167.04,86.49,86.63,1.21,0.45,10.18,0.18,0.6,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0059,9,vertical_jump,174.12,174.21,178.0,178.0,23.79,23.85,164.04,164.02,94.08,94.15,4.04,1.08,7.06,1.9,0.56,0.0,1.0,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0078,10,vertical_jump,177.17,176.52,172.96,172.52,23.74,23.74,163.92,164.03,88.11,88.17,3.13,1.53,6.39,-1.81,0.572,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0138,11,vertical_jump,165.22,166.16,163.34,162.47,22.84,22.86,178.0,178.0,86.8,87.0,0.0,0.15,30.54,-4.24,0.5,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0050,12,vertical_jump,171.47,170.59,171.57,171.81,34.77,34.83,174.49,174.72,87.62,87.89,10.25,0.73,8.83,-1.08,0.542,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0144,13,vertical_jump,174.88,175.1,178.0,178.0,22.33,22.88,165.39,164.92,101.49,101.12,6.74,0.82,21.72,-3.08,0.475,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0102,1,vertical_jump,169.45,169.44,166.75,166.38,18.24,18.28,167.12,167.2,93.1,93.04,10.66,2.74,13.48,1.41,0.512,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_SNA_ELI_00005,athlete_0060,2,vertical_jump,163.7,164.08,166.21,165.6,35.9,35.84,178.0,178.0,80.1,79.8,4.92,0.74,11.27,-3.44,0.536,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_SNA_ELI_00005,athlete_0164,3,vertical_jump,168.14,167.67,170.64,170.37,22.31,22.2,170.26,170.44,93.12,93.08,5.58,0.1,6.48,-0.34,0.509,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_SNA_ELI_00005,athlete_0161,4,vertical_jump,158.81,158.97,167.63,167.36,34.98,34.69,178.0,178.0,91.46,91.03,6.36,0.78,11.31,1.71,0.45,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0047,5,vertical_jump,171.74,171.87,165.58,166.07,13.03,13.03,163.23,162.91,81.74,81.61,0.92,0.95,14.89,-0.35,0.583,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_SNA_ELI_00005,athlete_0053,6,vertical_jump,168.48,169.16,163.26,162.63,24.96,25.66,175.17,174.28,88.13,87.88,1.49,0.46,23.27,3.36,0.569,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0061,7,vertical_jump,173.83,174.25,168.31,168.16,32.95,33.67,174.69,174.84,88.78,88.68,6.21,0.72,33.35,-0.79,0.551,0.0,0.999,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0146,8,vertical_jump,174.18,174.31,163.83,163.85,25.34,25.37,165.92,165.92,88.07,88.05,0.3,0.33,10.95,-1.73,0.506,0.0,1.0,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0113,9,vertical_jump,155.4,154.67,157.83,157.8,16.24,16.82,168.58,168.71,76.96,76.61,3.8,0.29,6.86,2.1,0.538,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_SNA_ELI_00005,athlete_0026,10,vertical_jump,171.7,171.15,178.0,178.0,21.12,21.34,168.03,168.21,93.34,93.11,3.99,3.74,14.87,-0.24,0.497,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_SNA_ELI_00005,athlete_0029,11,vertical_jump,172.14,170.98,162.48,162.71,28.53,28.59,173.73,172.87,78.13,78.53,3.71,0.92,11.8,3.59,0.554,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0111,12,vertical_jump,166.39,166.8,167.64,168.35,33.2,32.51,174.01,173.83,93.47,93.82,5.29,0.57,19.47,-6.05,0.458,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_SNA_ELI_00005,athlete_0104,13,vertical_jump,169.24,169.86,169.63,168.97,17.86,17.69,170.13,170.24,84.07,84.63,1.88,0.34,14.55,2.85,0.56,0.0,0.995,90.0,setup,elite,Outstanding jump mechanics.
SES_SNA_ELI_00005,athlete_0151,1,vertical_jump,166.81,166.75,163.72,163.8,33.56,33.46,173.83,173.79,85.62,85.46,3.75,1.54,20.78,0.23,0.57,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_SPR_ELI_00006,athlete_0119,1,vertical_jump,169.41,168.51,170.76,170.7,25.86,26.13,172.58,171.62,90.92,91.28,0.27,0.63,16.39,1.54,0.478,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0123,2,vertical_jump,167.54,167.41,171.28,171.18,26.52,26.37,173.37,173.68,91.06,90.93,0.0,0.1,11.7,-3.85,0.514,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0032,3,vertical_jump,163.68,164.36,172.82,172.72,27.48,27.83,166.64,166.33,96.04,96.03,0.0,2.09,13.64,-0.55,0.5,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0154,4,vertical_jump,169.03,169.78,166.57,166.41,24.37,25.22,161.08,161.21,89.84,90.11,6.96,1.14,0.29,-0.2,0.526,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0074,5,vertical_jump,159.16,159.39,161.76,161.68,25.78,25.96,163.37,163.06,81.0,81.02,0.0,0.05,26.92,-1.69,0.497,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_SPR_ELI_00006,athlete_0038,6,vertical_jump,177.46,175.29,170.37,170.34,26.96,27.24,169.27,168.48,91.3,90.95,5.7,1.14,21.53,-0.03,0.449,0.0,0.995,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0175,7,vertical_jump,165.16,165.73,171.66,171.98,20.53,20.45,178.0,178.0,97.55,97.63,0.0,0.63,11.21,-1.68,0.6,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_SPR_ELI_00006,athlete_0184,8,vertical_jump,167.75,166.74,172.08,172.24,24.3,25.11,169.28,168.82,87.76,88.42,5.81,0.0,0.0,0.05,0.469,0.0,0.995,90.0,setup,elite,Peak form achieved.
SES_SPR_ELI_00006,athlete_0169,9,vertical_jump,169.82,169.32,171.73,172.04,11.04,11.43,162.4,162.48,93.01,92.41,0.0,0.97,18.77,-0.79,0.506,0.0,0.996,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0112,10,vertical_jump,175.26,173.93,172.79,171.57,22.0,21.3,167.14,167.36,99.03,99.34,5.66,3.05,8.18,0.16,0.573,0.0,0.994,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0086,11,vertical_jump,167.95,167.79,175.06,175.39,19.8,20.05,169.3,169.17,94.82,94.94,4.46,1.63,22.1,0.59,0.513,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0122,12,vertical_jump,170.3,170.29,172.07,172.09,26.16,26.15,175.53,175.53,91.65,91.65,4.27,0.64,17.31,1.41,0.535,0.0,1.0,90.0,setup,elite,Peak form achieved.
SES_SPR_ELI_00006,athlete_0052,13,vertical_jump,169.27,169.31,174.7,174.43,28.9,29.22,174.76,175.48,85.26,84.94,6.42,1.56,11.48,2.9,0.521,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0101,14,vertical_jump,171.04,170.97,178.0,178.0,29.78,29.78,173.56,173.62,96.15,96.1,0.0,0.19,20.83,0.72,0.537,0.0,1.0,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0069,15,vertical_jump,170.11,170.68,170.06,169.73,24.24,23.64,161.16,161.07,96.68,97.06,1.2,0.97,16.55,-1.62,0.593,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0111,16,vertical_jump,162.86,162.78,173.22,173.31,18.53,18.59,163.5,163.63,95.14,94.64,6.04,2.31,14.99,-1.12,0.488,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SPR_ELI_00006,athlete_0047,17,vertical_jump,164.88,164.58,172.56,171.87,19.85,19.44,163.72,163.34,87.06,86.72,0.0,1.16,1.16,-0.12,0.432,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0158,18,vertical_jump,163.41,163.66,170.02,169.98,25.07,24.96,167.39,167.13,87.69,87.87,2.42,0.06,18.84,1.55,0.485,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0014,19,vertical_jump,173.35,173.69,175.83,176.68,30.08,30.36,164.58,163.71,98.92,98.78,7.42,0.39,0.0,-2.57,0.558,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0052,20,vertical_jump,176.66,175.64,173.5,175.42,17.13,15.8,164.88,165.65,88.02,88.23,1.4,1.55,22.93,0.41,0.533,0.0,0.994,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0036,21,vertical_jump,168.21,168.47,169.55,169.5,21.0,21.01,169.52,169.56,93.84,93.83,4.23,0.23,16.95,-1.22,0.527,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_00006,athlete_0087,22,vertical_jump,161.09,161.09,162.86,162.86,34.15,34.15,173.18,173.18,80.37,80.37,0.0,2.07,3.82,2.41,0.529,0.0,1.0,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0020,1,vertical_jump,178.0,178.0,178.0,177.99,10.71,11.24,165.56,166.66,90.37,89.6,0.0,0.44,28.38,2.5,0.494,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0175,2,vertical_jump,174.38,173.81,176.49,175.8,20.54,20.33,171.52,171.15,95.08,94.85,4.03,1.45,19.88,-4.7,0.554,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0016,3,vertical_jump,162.5,163.25,160.54,160.19,24.87,24.67,170.56,170.32,96.24,96.34,5.5,1.24,19.43,-0.55,0.574,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0085,4,vertical_jump,178.0,178.0,166.21,165.8,28.44,28.49,169.16,168.98,90.72,90.31,5.29,0.55,19.42,0.76,0.599,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0107,5,vertical_jump,168.7,169.05,168.96,168.82,23.19,23.13,167.34,167.85,92.06,91.61,0.9,0.27,5.37,2.3,0.475,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0004,6,vertical_jump,167.77,168.0,166.02,166.75,25.32,25.17,164.62,164.67,88.0,88.51,0.77,1.45,26.7,0.39,0.533,0.0,0.996,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0142,7,vertical_jump,178.0,178.0,172.76,173.79,15.45,14.93,168.39,167.8,97.03,97.11,9.11,2.3,0.0,-1.7,0.528,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0122,8,vertical_jump,170.62,170.9,168.9,168.49,21.89,22.4,172.27,172.65,81.36,81.18,2.2,0.59,5.0,-2.57,0.511,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0001,9,vertical_jump,172.05,172.61,176.53,177.47,23.95,24.8,167.05,167.67,97.0,97.13,6.85,0.65,17.88,-5.74,0.494,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0037,10,vertical_jump,162.61,162.42,170.66,170.71,33.54,33.58,176.66,175.97,90.82,90.94,2.88,1.11,5.12,0.09,0.516,0.0,0.999,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0012,11,vertical_jump,167.73,167.02,159.23,159.56,31.17,30.73,178.0,178.0,86.99,86.86,2.04,2.28,18.6,0.18,0.522,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0050,12,vertical_jump,166.69,166.78,164.41,164.82,17.49,17.63,161.99,161.83,81.81,81.96,0.0,1.14,23.42,-0.16,0.57,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0124,13,vertical_jump,165.24,165.23,174.46,174.25,30.64,31.14,171.06,171.5,91.97,91.92,2.03,0.02,3.88,-0.84,0.547,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0122,14,vertical_jump,163.62,161.92,169.53,167.66,25.05,25.34,175.52,175.33,85.66,85.67,0.0,1.33,7.22,0.94,0.511,0.0,0.993,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0086,15,vertical_jump,166.81,166.4,163.24,163.05,16.47,17.65,166.21,165.83,83.61,84.31,0.0,1.39,10.16,0.09,0.56,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0118,16,vertical_jump,163.91,164.77,170.14,169.44,29.41,29.62,163.12,163.48,81.45,81.62,1.18,1.08,13.82,-4.33,0.538,0.0,0.996,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0079,17,vertical_jump,175.41,174.92,168.71,169.18,24.14,23.85,171.61,171.92,88.37,88.98,0.81,0.09,16.39,4.47,0.497,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0184,18,vertical_jump,173.99,174.12,169.53,169.29,30.94,31.33,160.56,160.67,89.62,89.72,0.26,0.1,7.61,2.13,0.508,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0196,19,vertical_jump,166.21,165.67,172.25,171.85,19.51,19.95,166.23,166.89,97.46,98.11,0.0,0.69,20.73,-3.95,0.587,0.0,0.996,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0134,20,vertical_jump,168.04,168.31,173.59,173.6,20.46,20.37,170.84,170.96,91.44,91.37,5.4,0.16,12.83,0.43,0.521,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0078,1,vertical_jump,172.02,171.95,172.06,171.85,28.13,28.24,164.54,164.59,96.92,96.97,1.02,0.97,19.32,-0.07,0.486,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0070,2,vertical_jump,173.51,173.97,171.95,172.19,20.28,20.27,167.57,167.52,89.36,89.35,0.0,0.56,27.07,-0.82,0.524,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_SQU_ELI_00007,athlete_0064,3,vertical_jump,168.81,168.79,159.39,160.19,27.85,27.73,177.03,176.85,80.56,80.35,4.1,1.3,3.76,0.25,0.504,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_SQU_ELI_00007,athlete_0150,4,vertical_jump,174.68,174.12,168.42,169.83,22.49,21.72,167.36,167.82,92.97,93.1,3.51,1.33,17.42,3.43,0.531,0.0,0.996,90.0,setup,elite,Peak form achieved.
SES_SQU_ELI_00007,athlete_0064,5,vertical_jump,164.99,165.39,169.65,169.81,26.1,25.97,175.35,175.42,74.27,74.34,2.47,0.06,8.43,3.24,0.435,0.0,0.999,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0089,1,vertical_jump,170.91,170.83,172.87,172.39,28.7,29.12,170.98,170.64,88.26,88.85,0.0,1.44,5.18,-1.31,0.538,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0169,2,vertical_jump,163.48,163.3,165.53,166.46,24.59,24.82,163.01,163.05,86.56,86.61,0.0,1.38,13.57,-0.34,0.531,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0063,3,vertical_jump,166.39,166.47,166.77,166.15,27.02,27.39,168.02,168.04,90.98,91.03,0.45,0.11,16.04,1.96,0.525,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0128,4,vertical_jump,162.15,162.39,170.67,171.24,18.8,18.69,172.94,172.88,82.1,81.91,0.0,0.23,7.85,1.67,0.426,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_VER_ELI_00008,athlete_0145,5,vertical_jump,165.63,165.62,162.41,162.54,24.05,24.35,175.99,175.95,87.45,87.94,4.73,0.21,27.95,0.68,0.487,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0083,6,vertical_jump,171.47,171.85,174.16,173.84,21.39,21.28,171.41,172.03,99.14,99.11,0.14,0.72,21.48,1.13,0.563,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0084,7,vertical_jump,155.75,155.39,166.76,166.67,22.53,22.4,159.77,160.09,84.21,84.07,1.76,0.71,16.92,1.03,0.47,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0145,8,vertical_jump,166.4,166.11,162.41,162.45,24.11,24.59,177.06,176.94,93.86,93.61,1.94,0.22,16.91,-3.49,0.56,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0012,9,vertical_jump,167.17,166.6,169.5,169.02,27.75,27.74,166.1,165.75,90.48,89.86,3.79,0.36,12.46,0.25,0.574,0.0,0.996,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0133,10,vertical_jump,165.49,164.43,171.2,170.23,17.23,17.23,171.17,171.29,98.36,98.36,3.44,0.95,18.94,-2.42,0.462,0.0,0.996,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0168,11,vertical_jump,175.39,175.19,174.05,173.92,23.32,23.33,162.82,162.8,95.06,95.07,4.02,1.45,12.27,1.08,0.553,0.0,0.999,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0142,12,vertical_jump,172.56,171.75,168.72,168.9,32.26,32.63,178.0,178.0,98.4,98.55,1.09,0.48,8.58,0.84,0.472,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0022,13,vertical_jump,166.73,167.19,166.71,167.03,33.65,33.8,177.11,176.15,92.92,92.99,7.22,1.15,23.33,-2.75,0.544,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0096,14,vertical_jump,171.13,171.38,167.88,167.73,31.18,30.88,164.09,164.12,81.28,81.04,0.51,0.47,13.27,1.65,0.479,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0126,15,vertical_jump,156.72,156.78,173.04,172.86,8.51,9.01,156.62,156.63,96.25,96.53,8.1,1.06,3.14,-0.84,0.436,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_VER_ELI_00008,athlete_0109,16,vertical_jump,167.64,168.81,166.38,166.82,22.99,22.28,172.03,171.7,88.93,89.35,5.05,0.89,18.18,1.95,0.544,0.0,0.995,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0153,17,vertical_jump,178.0,178.0,175.49,176.12,24.39,23.74,178.0,178.0,86.59,86.1,6.69,0.2,14.49,-1.55,0.569,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_VER_ELI_00008,athlete_0001,18,vertical_jump,167.92,169.25,158.25,157.76,28.49,29.05,170.01,169.64,81.47,81.85,6.09,0.68,25.28,2.29,0.519,0.0,0.995,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0106,19,vertical_jump,169.16,170.06,168.72,169.55,24.19,24.36,178.0,178.0,92.54,92.68,2.03,0.61,12.51,-1.79,0.524,0.0,0.996,90.0,setup,elite,Elite biomechanics detected.
SES_VER_ELI_00008,athlete_0008,20,vertical_jump,174.49,174.65,175.63,175.28,27.1,26.7,173.4,173.3,98.08,98.32,6.35,0.61,15.68,1.97,0.511,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0075,21,vertical_jump,168.05,168.2,170.38,170.69,26.87,26.94,170.4,170.41,91.5,91.43,1.3,0.28,24.12,4.26,0.526,0.0,0.999,90.0,setup,elite,Outstanding jump mechanics.
SES_VER_ELI_00008,athlete_0162,22,vertical_jump,178.0,178.0,170.89,170.94,31.85,31.59,168.74,168.81,89.38,89.17,4.35,1.1,32.63,-0.01,0.569,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0084,1,vertical_jump,178.0,178.0,172.47,172.32,27.13,26.97,166.23,166.27,93.85,93.95,3.39,1.06,29.65,-0.51,0.471,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0169,2,vertical_jump,176.28,176.65,176.32,177.73,23.17,22.88,157.82,159.52,90.35,89.61,11.64,0.99,20.47,3.2,0.609,0.0,0.994,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0018,3,vertical_jump,171.35,171.53,171.18,171.55,26.74,26.98,171.92,171.82,93.36,93.22,0.0,0.55,12.53,-0.99,0.55,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0185,4,vertical_jump,172.06,172.8,168.2,168.12,38.23,37.83,172.6,172.64,87.7,87.85,4.81,3.72,21.46,-2.31,0.652,0.0,0.998,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0012,5,vertical_jump,163.7,162.4,160.2,161.1,22.07,21.82,166.86,167.08,86.41,86.53,0.0,1.5,25.82,-1.09,0.489,0.0,0.995,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0116,6,vertical_jump,166.23,166.65,170.74,171.91,28.12,27.98,174.56,175.43,90.36,90.5,4.33,0.42,11.51,2.89,0.484,0.0,0.996,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0174,7,vertical_jump,173.18,172.24,160.93,161.58,33.47,34.22,173.98,174.02,92.23,92.36,4.2,2.0,0.0,0.7,0.513,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0113,8,vertical_jump,158.98,158.97,158.23,158.67,29.26,28.96,175.25,174.59,92.1,92.04,1.27,1.71,22.06,-1.7,0.505,0.0,0.999,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0132,9,vertical_jump,164.7,164.44,169.11,168.86,19.05,18.16,171.58,171.68,91.44,91.59,1.43,0.39,15.46,0.3,0.616,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0085,10,vertical_jump,161.67,161.67,170.34,170.29,30.49,30.36,168.79,168.93,81.81,81.84,0.0,0.72,14.23,-0.29,0.526,0.0,1.0,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0022,11,vertical_jump,165.38,165.91,177.77,177.62,24.02,24.04,176.71,176.42,93.73,93.59,1.58,0.34,32.39,-4.83,0.593,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0025,12,vertical_jump,168.51,168.78,167.75,168.33,25.48,25.49,170.16,170.68,86.02,85.6,7.37,0.09,1.39,-1.83,0.529,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0089,13,vertical_jump,176.73,175.72,170.89,171.32,33.95,33.45,173.93,174.11,83.35,83.38,0.0,0.09,20.87,1.72,0.474,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0145,14,vertical_jump,168.29,170.01,173.57,174.57,16.95,15.92,160.75,160.78,90.83,91.05,4.91,0.78,2.69,-2.48,0.48,0.0,0.994,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0011,15,vertical_jump,164.21,164.16,168.18,168.98,21.39,21.8,172.7,172.67,87.22,87.09,4.58,0.91,17.95,0.26,0.567,0.0,0.998,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0139,16,vertical_jump,171.62,170.2,169.88,169.54,27.01,26.41,172.91,173.32,88.04,87.8,0.16,0.27,6.16,-3.83,0.514,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0097,17,vertical_jump,165.37,165.61,171.34,171.58,22.61,22.63,161.76,161.75,86.36,86.42,6.59,1.5,19.05,1.08,0.491,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0182,18,vertical_jump,171.58,170.88,163.79,164.07,26.71,27.42,177.44,177.94,82.27,82.65,4.48,1.61,4.79,-2.13,0.485,0.0,0.997,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0127,19,vertical_jump,166.35,166.33,164.73,164.84,24.85,24.37,167.98,167.61,95.6,95.69,0.41,0.03,0.0,-2.47,0.465,0.0,0.999,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0066,20,vertical_jump,175.77,175.08,175.22,175.42,24.62,24.16,173.11,172.81,88.63,89.14,5.89,1.72,0.0,0.88,0.507,0.0,0.996,90.0,setup,elite,Peak form achieved.
SES_CRI_ELI_00009,athlete_0194,21,vertical_jump,174.25,174.45,172.01,174.76,23.26,24.13,162.41,163.05,96.22,97.1,4.15,0.61,0.44,2.81,0.605,0.0,0.991,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0133,22,vertical_jump,165.17,164.55,173.98,174.31,25.37,25.24,170.14,169.98,91.9,92.01,12.31,0.88,15.18,-1.27,0.512,0.0,0.998,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0154,23,vertical_jump,168.73,169.07,160.57,160.54,31.67,30.55,167.67,167.59,78.23,77.76,7.47,1.29,10.79,-2.89,0.54,0.0,0.997,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0078,24,vertical_jump,174.97,174.88,169.3,167.43,34.2,35.81,176.11,176.4,96.18,96.59,0.0,0.23,8.29,-1.43,0.482,0.0,0.995,90.0,setup,elite,Outstanding jump mechanics.
SES_CRI_ELI_00009,athlete_0152,25,vertical_jump,174.76,174.08,169.73,170.37,23.02,23.96,172.55,171.78,86.79,86.93,5.8,0.46,22.39,-1.7,0.575,0.0,0.997,90.0,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_00009,athlete_0184,26,vertical_jump,165.16,165.31,163.45,165.22,34.68,35.14,178.0,178.0,91.71,91.69,1.67,0.28,14.92,1.99,0.544,0.0,0.996,90.0,setup,elite,Outstanding jump mechanics.
